train_loss,valid_loss
4.5997436828911304,4.581987380981445
4.449847009032965,4.574356384277344
4.368915572762489,4.760880437215169
4.3152862302958965,4.429868853251139
4.264889115467668,4.240345239003499
4.221201840788126,4.09901068687439
4.181515285745263,4.256587027231852
4.12394985742867,4.191083442687988
4.0805535819381475,4.016688188552856
4.01367230899632,3.972305039723714
3.953330162912607,4.12692147954305
3.90664972178638,4.051509806315104
3.8726369217038155,3.796357355753581
3.7922611460089684,3.7411039969126385
3.7380135655403137,3.71281468073527
3.717237416654825,3.6726947917938233
3.6407238766551018,3.724797214508057
3.596648136153817,3.864927527745565
3.5458372570574284,3.5451621526082358
3.534502573311329,3.494094200134277
3.4368270691484213,3.487845282236735
3.4238907769322395,3.4634159215291342
3.3483078442513943,3.3442122294108074
3.2870726976543665,3.288113882700602
3.2411279138177633,3.3304446709950764
3.1686628125607967,3.2569738388061524
3.137340100482106,3.237753974914551
3.0885352045297623,3.1914138577779134
3.0491522513329983,3.2449657510121663
2.9945029988884926,3.128888577779134
