train_loss,valid_loss
4.541173942387104,4.584089092254638
4.3528039157390594,4.607377290089925
4.25137903727591,4.297611017862955
4.1288524977862835,4.179576829274495
4.017712838947773,3.960341256459554
3.9384100530296564,3.883926586151123
3.8579651433974504,3.828216593424479
3.7367107067257166,3.576578872680664
3.661447314545512,3.529320653279622
3.5993531569838524,3.5810499903361004
3.5018868278712034,3.267387689590454
3.425633456557989,3.202150873184204
3.332872550934553,3.18153267288208
3.2730534076690674,3.239033038457235
3.2108679208904505,3.0933311309814453
3.176488047465682,2.913387369791667
3.069455286487937,3.000769806543986
3.0120731443166733,2.991229345957438
2.9860836304724216,2.8602459983825685
2.907734028995037,2.7964442850748696
2.840094044804573,2.761059959411621
2.7917138691991568,2.7513733228047688
2.7743717692792416,2.8941484934488932
2.724621532484889,2.976983776728312
2.691353667527437,2.832719607035319
2.6488936971873045,2.627563238779704
2.578656194731593,2.6136368147532143
2.5617071371525526,2.558735787709554
2.5043521989136934,2.5843143622080484
2.4540883619338274,2.580130235671997
