train_loss,valid_loss
4.780907243490219,4.605578516642253
4.504940927028656,4.594855125427246
4.40870201587677,4.547512212117513
4.332339376211166,4.5601932881673175
4.2651864886283875,4.477503133138021
4.178334295749664,4.386167182922363
4.098605573177338,4.403987486521403
4.05902236700058,4.425264236450196
4.01725809276104,4.375971073150635
3.939211428165436,4.79149009958903
3.884861558675766,4.396056492487589
3.833517536520958,4.2183980458577475
3.7756966799497604,4.1033138593037926
3.6940345615148544,4.054737589518229
3.627402752637863,4.096963167826335
3.571095034480095,3.856935852050781
3.4847026616334915,4.118799147288004
3.4099511355161667,3.8025363489786783
3.316526845097542,3.968379270553589
3.232086330652237,3.72244211324056
3.1886232644319534,3.419661917368571
3.1026961356401443,3.4956569913228352
3.04146009683609,3.2696216615041096
2.9741009920835495,3.0036099325815835
2.9095560759305954,3.051300608317057
2.8143931478261948,2.7952607765197754
2.762895032763481,2.8300234336853025
2.711589217185974,2.880705593109131
2.6233312636613846,2.838294438680013
2.622499018907547,2.810098524093628
2.5121523439884186,2.6466564032236737
2.494318515062332,2.6963230056762697
2.4324994683265686,2.623600834528605
2.403221994638443,2.690811777114868
2.3890778571367264,2.7232544644673666
2.3045411705970764,2.4711430257161457
2.271084114909172,2.6634764105478923
2.2598970383405685,2.6212188625335693
2.2138945311307907,2.6499693171183267
2.199574202299118,2.464387746810913
2.1689437925815582,2.4623042297363282
2.1529403030872345,2.6703760687510174
2.148297905921936,2.3842357966105143
2.046484351158142,2.5339325415293374
2.040537104010582,2.600480402628581
2.0128148049116135,2.407771631876628
1.986614279448986,2.460754501978556
1.9135725647211075,2.5045019365946453
1.909709632396698,2.5126388003031415
1.8517404049634933,2.4119666887919107
1.859234169125557,2.5141642144521077
1.841081939637661,2.432812832514445
1.8179082572460175,2.3905861829121906
