train_loss,valid_loss
4.577849209308624,4.481743311564127
4.404403120279312,4.290725434621175
4.264972925186157,4.184819236755371
4.119353786110878,4.090110635121664
4.0296957939863205,3.9319672304789224
3.933681145310402,3.849139306386312
3.8242189437150955,3.8147513211568196
3.790009394288063,3.7857051569620768
3.723152831196785,3.712638284047445
3.6758796870708466,3.6745354334513345
3.635809004306793,3.6750660743713377
3.642265021800995,3.6473268292744954
3.5780645459890366,3.617271816253662
3.5374175012111664,3.5944203186035155
3.5257860124111176,3.5813330802917482
3.5047836899757385,3.6011374320983887
3.482034608721733,3.5633149960835775
3.4428229182958603,3.590005137125651
3.418550565838814,3.549761603037516
3.421263262629509,3.5538975830078123
3.3818822652101517,3.5801596183776856
3.3960480839014053,3.5343934440612794
3.3466967940330505,3.5237096735636393
3.306062087416649,3.5360163383483885
3.335816442966461,3.5292953351338703
3.316567748785019,3.5139213790893553
3.2915240675210953,3.542132958730062
3.2854108959436417,3.535833938598633
3.246949717402458,3.516990172068278
3.219164252281189,3.575090254465739
3.2340415120124817,3.5250889905293783
3.228361502289772,3.5033991826375326
3.2156210392713547,3.51769090906779
3.2105610221624374,3.5578894220987958
3.186687618494034,3.5212718925476074
3.1646648198366165,3.5118052151997885
3.184606596827507,3.514157766977946
3.1117525547742844,3.531830729166667
3.1189929246902466,3.5321705754597983
3.1303510069847107,3.5391753641764323
3.0959054082632065,3.5996340624491374
3.087333634495735,3.535293435414632
