train_loss,valid_loss
4.6574705839157104,4.599570325215658
4.426857501268387,4.600188705444336
4.311694711446762,4.564692598978678
4.193648189306259,4.520897482554118
4.090156584978104,4.410180695851644
4.009909346699715,4.527272593180339
3.880475476384163,4.451168444315592
3.8390083760023117,4.364770041147868
3.7638340443372726,4.376761984507243
3.742136925458908,4.346335305531819
3.643445074558258,4.224255582173665
3.5939470529556274,4.239032592773437
3.535535767674446,4.096691575368245
3.432829275727272,3.9791496976216636
3.3722876757383347,4.004637313842774
3.351078525185585,4.074748633066813
3.2723775804042816,3.9471619002024334
3.2261405140161514,3.8859268061319985
3.165590137243271,3.3020596567789715
3.1261395812034607,3.6276852372487385
3.03316767513752,3.293131560643514
3.0396758168935776,3.126819984436035
2.984152153134346,3.0711450475056967
2.9367131292819977,3.090146898269653
2.9008113741874695,3.202551445007324
2.871628060936928,2.9720972938537598
2.8026253283023834,2.858783630371094
2.833954557776451,3.2001932779947917
2.777112528681755,2.853512888590495
2.729596972465515,2.669908753712972
2.7186371088027954,3.148167309443156
2.6963298618793488,2.7906579246520997
2.682393789291382,2.711092877705892
2.6557437032461166,2.808960289001465
2.6225471794605255,2.7977341225941976
2.6179966926574707,2.560798891703288
2.6234011203050613,2.697374006907145
2.579871878027916,2.662576765060425
2.5478992015123367,2.6490658912658693
2.532611146569252,2.7353339869181315
2.5299503058195114,2.532110386530558
2.5232740491628647,2.4512121454874674
2.4748789817094803,2.639646416982015
2.460643619298935,2.641641710917155
2.4487407952547073,2.5423939889272056
2.4426266103982925,2.6182360401153564
2.427290216088295,2.472393467585246
2.419606477022171,2.617876946767171
2.4156071841716766,2.593529666900635
2.339546263217926,2.608249055862427
2.3848262280225754,2.4796672128041584
2.3265119045972824,2.5729000803629556
