train_loss,valid_loss
4.6116690039634705,4.604419545491536
4.364138454198837,4.553467592875163
4.21242418885231,4.497166253407796
4.073724836111069,4.443597450256347
3.9876714050769806,4.437169120788575
3.9059771597385406,4.406764144897461
3.845699220895767,4.6043902791341145
3.7553481310606003,4.49591521581014
3.697777211666107,4.67772164662679
3.647704780101776,4.210985275268555
3.5686154961586,4.194056399027507
3.5624009370803833,4.355583072026571
3.4360435158014297,4.322746242523193
3.4280464500188828,4.045063828786215
3.402847945690155,4.031213847478231
3.361249193549156,3.850903963724772
3.3065109252929688,3.69207248433431
3.279544308781624,3.7237032381693522
3.2132586389780045,3.582386464436849
3.2242429852485657,3.43885542233785
3.2032673358917236,3.170673341115316
3.124830886721611,3.1993609046936036
3.1230401694774628,3.0519103304545085
3.105291336774826,2.9605791619618733
3.0699933618307114,2.9023865712483725
3.0313590466976166,2.855757926940918
3.0067947059869766,2.9327636286417644
2.9988562613725662,2.803629015604655
2.9654670506715775,2.8524897994995118
2.948401853442192,2.9343674233754475
2.9503785967826843,2.92941455078125
2.911998301744461,2.659381218592326
2.879273548722267,2.814024311065674
2.857853963971138,2.835024165471395
2.867515653371811,2.8249238046010334
2.854670450091362,2.794106875101725
2.8130319118499756,2.730948786417643
2.7809769958257675,2.8924999910990397
2.8112718760967255,2.7182199516296386
2.7699613124132156,2.9246292355855306
2.758792966604233,2.8260208002726235
2.7663688510656357,2.8155780970255533
