train_loss,valid_loss
4.602969855070114,4.605305313110351
4.605634763836861,4.605222023010254
4.605487033724785,4.6052633514404295
4.605248421430588,4.6051583620707195
4.605265349149704,4.605170249938965
4.60521973669529,4.605170249938965
4.605185821652412,4.605181757609049
4.605219751596451,4.605170249938965
4.605170726776123,4.605170249938965
4.605170711874962,4.605170249938965
4.605170726776123,4.605170249938965
4.605170726776123,4.605170249938965
4.605170711874962,4.605170249938965
4.605170726776123,4.605170249938965
